season_id,season_title,season_start_date,season_end_date,datetext,season_type,ente_produttore,organizer_name,organizer_id,linked_production,linked_production_ids,fullpath,published,creationDate,modificationDate
32274,Stagione d'opera 1994-1995,1994-11-15,1995-09-30,15-11-1994 - 30-09-1995,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/1 Fille du régiment, La (32641),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/2 Schiaccianoci, Lo (33571),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/3 Midsummer night’s dream, A (32642),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/4 Simon Boccanegra (32643),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/5 Jérusalem (32644),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/6 Mitridate, re di Ponto (32645),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/7 Gianni Schicchi (32646),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/8 Tosca (32647),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/9 Turn of the screw, The (32648),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/Campanello, Il (33023)","32641,33571,32642,32643,32644,32645,32646,32647,32648,33023",/Cronologia (52555)/Stagione d'opera 1994-1995 (32274),1,1720187404,1749115745
32275,Stagione d'opera 1995-1996,1995-10-31,1996-09-26,31-10-1995 - 26-09-1996,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/1 Meistersinger von Nürnberg, Die (32649),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/2 Street Scene (32650),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/3 Romeo e Giulietta (33572),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/4 Bohème, La (32651),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/5 Corsaro, Il (32652),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/6 Puritani, I (32653),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/7 Cendrillon (32654),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/8 Madama Butterfly (32655),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/9 Orfeo, L’ (32656)","32649,32650,33572,32651,32652,32653,32654,32655,32656",/Cronologia (52555)/Stagione d'opera 1995-1996 (32275),1,1720187404,1749115745
32276,La Scuola all'Opera 1995-1996,1995-11-07,1995-11-17,07-11-1995 - 17-11-1995,attività collaterali,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/La Scuola all'Opera 1995-1996 (32276)/1 Campanello, Il (32657)",32657,/Cronologia (52555)/La Scuola all'Opera 1995-1996 (32276),1,1720187404,1749115745
32277,Spettacoli fuori stagione 1996,1996-09-13,1996-10-13,13-09-1996 - 13-10-1996,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Spettacoli fuori stagione 1996 (32277)/1 Bohème, La (33573)",33573,/Cronologia (52555)/Spettacoli fuori stagione 1996 (32277),1,1720187404,1749115746
32278,Stagione d'opera 1996-1997,1996-11-05,1997-09-23,05-11-1996 - 23-09-1997,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/1 Carmen (33574),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/2 Hänsel e Gretel (32658),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/3 Convenienze ed inconvenienze teatrali, Le (32659),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/4 Boris Godunov (32660),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/5 Tosca (32661),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/6 Pelléas et Mélisande (32662),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/7 Roberto Devereux (32663),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/8 Otello (32664),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/9 Propos de Shéhérazade, À (32665),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/10 Nabucco (32666),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/11 Tamerlano (32667)","33574,32658,32659,32660,32661,32662,32663,32664,32665,32666,32667",/Cronologia (52555)/Stagione d'opera 1996-1997 (32278),1,1720187404,1749115746
32279,Stagione d’opera 1997-1998,1997-10-21,1998-09-27,21-10-1997 - 27-09-1998,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione d’opera 1997-1998 (32279)/1 Samson et Dalila (32668),/Cronologia (52555)/Stagione d’opera 1997-1998 (32279)/10 Sonnambula, La (32677),/Cronologia (52555)/Stagione d’opera 1997-1998 (32279)/2 Candide (32669),/Cronologia (52555)/Stagione d’opera 1997-1998 (32279)/3 Nozze di Figaro, Le (32670),/Cronologia (52555)/Stagione d’opera 1997-1998 (32279)/4 Evgenij Onegin (32671),/Cronologia (52555)/Stagione d’opera 1997-1998 (32279)/5 Roméo et Juliette (32672),/Cronologia (52555)/Stagione d’opera 1997-1998 (32279)/6 Cinderella (32673),/Cronologia (52555)/Stagione d’opera 1997-1998 (32279)/7 Ariadne auf Naxos (32674),/Cronologia (52555)/Stagione d’opera 1997-1998 (32279)/8 Don Pasquale (32675),/Cronologia (52555)/Stagione d’opera 1997-1998 (32279)/9 Turandot (32676)","32668,32677,32669,32670,32671,32672,32673,32674,32675,32676",/Cronologia (52555)/Stagione d’opera 1997-1998 (32279),1,1720187404,1749115746
32280,Stagione d'opera 1998-1999,1998-11-10,1999-09-29,10-11-1998 - 29-09-1999,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione d'opera 1998-1999 (32280)/1 Don Giovanni (32678),/Cronologia (52555)/Stagione d'opera 1998-1999 (32280)/10 Lustige Witwe, Die (32687),/Cronologia (52555)/Stagione d'opera 1998-1999 (32280)/11 Fliegende Holländer, Der (32688),/Cronologia (52555)/Stagione d'opera 1998-1999 (32280)/2 Don Pasquale (32679),/Cronologia (52555)/Stagione d'opera 1998-1999 (32280)/3 Trionfo del Tempo e del Disinganno, Il (32680),/Cronologia (52555)/Stagione d'opera 1998-1999 (32280)/4 Comte Ory, Le (32681),/Cronologia (52555)/Stagione d'opera 1998-1999 (32280)/5 Bisbetica domata, La (32682),/Cronologia (52555)/Stagione d'opera 1998-1999 (32280)/6 Maria Stuarda (32683),/Cronologia (52555)/Stagione d'opera 1998-1999 (32280)/7 Cruel Garden (32684),/Cronologia (52555)/Stagione d'opera 1998-1999 (32280)/8 Voix humaine, La (32685),/Cronologia (52555)/Stagione d'opera 1998-1999 (32280)/9 Traviata, La (32686),/Cronologia (52555)/Stagione d'opera 1998-1999 (32280)/Medium, The (33026)","32678,32687,32688,32679,32680,32681,32682,32683,32684,32685,32686,33026",/Cronologia (52555)/Stagione d'opera 1998-1999 (32280),1,1720187404,1749115746
32281,Stagione d'opera 1999-2000,1999-11-02,2000-07-23,02-11-1999 - 23-07-2000,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione d'opera 1999-2000 (32281)/1 Rake’s Progress, The (32689),/Cronologia (52555)/Stagione d'opera 1999-2000 (32281)/10 Italiana in Algeri, L’ (32698),/Cronologia (52555)/Stagione d'opera 1999-2000 (32281)/11 Orfeo all’inferno (32699),/Cronologia (52555)/Stagione d'opera 1999-2000 (32281)/2 Madama Butterfly (32690),/Cronologia (52555)/Stagione d'opera 1999-2000 (32281)/3 Merce Cunningham Dance Company (32691),/Cronologia (52555)/Stagione d'opera 1999-2000 (32281)/4 Teufel von Loudun, Die (32692),/Cronologia (52555)/Stagione d'opera 1999-2000 (32281)/5 Lucia di Lammermoor (32693),/Cronologia (52555)/Stagione d'opera 1999-2000 (32281)/6 Assassinio nella cattedrale (32694),/Cronologia (52555)/Stagione d'opera 1999-2000 (32281)/7 Fedora (32695),/Cronologia (52555)/Stagione d'opera 1999-2000 (32281)/8 Rigoletto (32696),/Cronologia (52555)/Stagione d'opera 1999-2000 (32281)/9 Wozzeck (32697)","32689,32698,32699,32690,32691,32692,32693,32694,32695,32696,32697",/Cronologia (52555)/Stagione d'opera 1999-2000 (32281),1,1720187404,1749115747
32282,Stagione d’opera 2000-2001,2000-10-16,2001-07-15,16-10-2000 - 15-07-2001,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione d’opera 2000-2001 (32282)/1 Sly, ovvero La leggenda del dormiente risvegliato (32700),/Cronologia (52555)/Stagione d’opera 2000-2001 (32282)/11 Rheingold, Das (32709),/Cronologia (52555)/Stagione d’opera 2000-2001 (32282)/13 Kiss me, Kate (33215),/Cronologia (52555)/Stagione d’opera 2000-2001 (32282)/2 Barbiere di Siviglia, Il (32701),/Cronologia (52555)/Stagione d’opera 2000-2001 (32282)/3 Excelsior (32702),/Cronologia (52555)/Stagione d’opera 2000-2001 (32282)/4 Hamlet (32703),/Cronologia (52555)/Stagione d’opera 2000-2001 (32282)/5 Falstaff (32704),/Cronologia (52555)/Stagione d’opera 2000-2001 (32282)/6 Johannes-Passion (32705),/Cronologia (52555)/Stagione d’opera 2000-2001 (32282)/7 Lohengrin (32706),/Cronologia (52555)/Stagione d’opera 2000-2001 (32282)/8 Traviata, La (32707),/Cronologia (52555)/Stagione d’opera 2000-2001 (32282)/Der Zwerg - Pagliacci (33048),/Cronologia (52555)/Stagione d’opera 2000-2001 (32282)/Der Zwerg - Pagliacci (33048)/9 Pagliacci (32708)","32700,32709,33215,32701,32702,32703,32704,32705,32706,32707,33048,32708",/Cronologia (52555)/Stagione d’opera 2000-2001 (32282),1,1720187405,1749115747
32283,Tournée 2000,2000-10-31,2000-10-31,31-10-2000 - 31-10-2000,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,/Cronologia (52555)/Tournée 2000 (32283)/1 Zazà (32710),32710,/Cronologia (52555)/Tournée 2000 (32283),1,1720187405,1749115747
