"id";"Crediti artistici";"Crediti tecnici";"recite_collegate";"Id recite collegate";"fullpath";"composizioni_collegate";"Operator ObjectField Getter";"from";"to";"datetext";"source_id";"luogo_prima_rappresentazione";"edificio_prima_rappresentazione"
"32463";"[
    {
        ""Identificativo"": 21073,
        ""Nome"": ""Carlo Maestrini"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 3619,
        ""Nome"": ""Ria Teresa Legnani"",
        ""Ruolo"": ""Coreografo""
    },
    {
        ""Identificativo"": 9255,
        ""Nome"": ""Mischa Scandella"",
        ""Ruolo"": ""Scenografo""
    }
]";"[
    {
        ""identificativo"": 8999,
        ""Nome"": ""Casa d’Arte Fiore, Milano"",
        ""Ruolo"": ""Sartoria""
    },
    {
        ""identificativo"": 8418,
        ""Nome"": ""Pedrazzoli, Milano"",
        ""Ruolo"": ""Calzature""
    },
    {
        ""identificativo"": 7161,
        ""Nome"": ""Rancati, Cornaredo (MI)"",
        ""Ruolo"": ""Attrezzeria""
    },
    {
        ""identificativo"": 6441,
        ""Nome"": ""Teatro Regio, Torino"",
        ""Ruolo"": ""Parrucche""
    }
]";"/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/7 Forza del destino, La (32463)/1 Forza del destino, La (33790),/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/7 Forza del destino, La (32463)/10 Forza del destino, La (33799),/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/7 Forza del destino, La (32463)/2 Forza del destino, La (33791),/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/7 Forza del destino, La (32463)/3 Forza del destino, La (33792),/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/7 Forza del destino, La (32463)/4 Forza del destino, La (33793),/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/7 Forza del destino, La (32463)/5 Forza del destino, La (33794),/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/7 Forza del destino, La (32463)/6 Forza del destino, La (33795),/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/7 Forza del destino, La (32463)/7 Forza del destino, La (33796),/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/7 Forza del destino, La (32463)/8 Forza del destino, La (33797),/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/7 Forza del destino, La (32463)/9 Forza del destino, La (33798)";"33790,33799,33791,33792,33793,33794,33795,33796,33797,33798";"/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/7 Forza del destino, La (32463)";"/Composizioni (52556)/Forza del destino, La (40655)";"";"1975-03-28";"1975-04-26";"28-03-1975 - 26-04-1975";"object_id_3308";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"32464";"[
    {
        ""Identificativo"": 7122,
        ""Nome"": ""Beppe Menegatti"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 9254,
        ""Nome"": ""Milorad Mišković"",
        ""Ruolo"": ""Coreografo""
    },
    {
        ""Identificativo"": 7447,
        ""Nome"": ""Anna Anni"",
        ""Ruolo"": ""Costumista,Scenografo""
    }
]";"[]";"/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/8 Giselle (32464)/1 Giselle (33800),/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/8 Giselle (32464)/2 Giselle (33801),/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/8 Giselle (32464)/3 Giselle (33802),/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/8 Giselle (32464)/4 Giselle (33803),/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/8 Giselle (32464)/5 Giselle (33804),/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/8 Giselle (32464)/6 Giselle (33805),/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/8 Giselle (32464)/7 Giselle (33806),/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/8 Giselle (32464)/8 Giselle (33807)";"33800,33801,33802,33803,33804,33805,33806,33807";"/Cronologia (52555)/Stagione lirica 1974-1975 (32230)/8 Giselle (32464)";"";"";"1975-04-24";"1975-05-06";"24-04-1975 - 06-05-1975";"object_id_3319";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"32465";"[
    {
        ""Identificativo"": 9319,
        ""Nome"": ""Aldo Masella"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 9259,
        ""Nome"": ""Giuliana Barabaschi"",
        ""Ruolo"": ""Coreografo""
    }
]";"[
    {
        ""identificativo"": 6441,
        ""Nome"": ""Teatro Regio, Torino"",
        ""Ruolo"": ""Parrucche""
    },
    {
        ""identificativo"": 8418,
        ""Nome"": ""Pedrazzoli, Milano"",
        ""Ruolo"": ""Calzature""
    },
    {
        ""identificativo"": 7161,
        ""Nome"": ""Rancati, Cornaredo (MI)"",
        ""Ruolo"": ""Attrezzeria""
    }
]";"/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/1 Carmen (32465)/1 Carmen (33808),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/1 Carmen (32465)/10 Carmen (33817),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/1 Carmen (32465)/11 Carmen (33818),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/1 Carmen (32465)/12 Carmen (33819),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/1 Carmen (32465)/13 Carmen (33820),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/1 Carmen (32465)/14 Carmen (33821),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/1 Carmen (32465)/2 Carmen (33809),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/1 Carmen (32465)/3 Carmen (33810),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/1 Carmen (32465)/4 Carmen (33811),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/1 Carmen (32465)/5 Carmen (33812),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/1 Carmen (32465)/6 Carmen (33813),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/1 Carmen (32465)/7 Carmen (33814),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/1 Carmen (32465)/8 Carmen (33815),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/1 Carmen (32465)/9 Carmen (33816)";"33808,33817,33818,33819,33820,33821,33809,33810,33811,33812,33813,33814,33815,33816";"/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/1 Carmen (32465)";"";"";"1975-11-21";"1976-01-04";"21-11-1975 - 04-01-1976";"object_id_3329";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"32466";"[
    {
        ""Identificativo"": 5480,
        ""Nome"": ""Giancarlo Sbragia"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 9327,
        ""Nome"": ""Alfredo Silbermann"",
        ""Ruolo"": ""Costumista,Scenografo""
    }
]";"[]";"/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/2 Comte Ory , Le (32466)/1 Comte Ory , Le (33822),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/2 Comte Ory , Le (32466)/2 Comte Ory , Le (33823),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/2 Comte Ory , Le (32466)/3 Comte Ory , Le (33824),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/2 Comte Ory , Le (32466)/4 Comte Ory , Le (33825),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/2 Comte Ory , Le (32466)/5 Comte Ory , Le (33826),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/2 Comte Ory , Le (32466)/6 Comte Ory , Le (33827)";"33822,33823,33824,33825,33826,33827";"/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/2 Comte Ory , Le (32466)";"/Composizioni (52556)/Comte Ory, Le (40370)";"";"1975-12-02";"1975-12-13";"02-12-1975 - 13-12-1975";"object_id_3344";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"32467";"[
    {
        ""Identificativo"": 9333,
        ""Nome"": ""Maria Francesca Siciliani"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 9334,
        ""Nome"": ""Alberto Burri"",
        ""Ruolo"": ""Costumista,Scenografo""
    }
]";"[
    {
        ""identificativo"": 6441,
        ""Nome"": ""Teatro Regio, Torino"",
        ""Ruolo"": ""Parrucche""
    },
    {
        ""identificativo"": 8588,
        ""Nome"": ""Casa d’arte Cerratelli"",
        ""Ruolo"": ""Sartoria""
    },
    {
        ""identificativo"": 10521,
        ""Nome"": ""Calzature artistiche Sacchi, Firenze"",
        ""Ruolo"": ""Calzature""
    }
]";"/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/3 Tristano e Isotta (32467)/1 Tristano e Isotta (33828),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/3 Tristano e Isotta (32467)/2 Tristano e Isotta (33829),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/3 Tristano e Isotta (32467)/3 Tristano e Isotta (33830),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/3 Tristano e Isotta (32467)/4 Tristano e Isotta (33831),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/3 Tristano e Isotta (32467)/5 Tristano e Isotta (33832),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/3 Tristano e Isotta (32467)/6 Tristano e Isotta (33833)";"33828,33829,33830,33831,33832,33833";"/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/3 Tristano e Isotta (32467)";"/Composizioni (52556)/Tristan und Isolde (42123)";"";"1976-01-20";"1976-02-12";"20-01-1976 - 12-02-1976";"object_id_3351";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"32468";"[
    {
        ""Identificativo"": 9340,
        ""Nome"": ""Vittorio Patané"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 4237,
        ""Nome"": ""Jean-Pierre Ponnelle"",
        ""Ruolo"": ""Costumista,Scenografo""
    }
]";"[
    {
        ""identificativo"": 8418,
        ""Nome"": ""Pedrazzoli, Milano"",
        ""Ruolo"": ""Calzature""
    },
    {
        ""identificativo"": 9341,
        ""Nome"": ""Sorrentino, Napoli"",
        ""Ruolo"": ""Parrucche""
    }
]";"/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/4 Zauberflöte, Die (32468)/1 Zauberflöte, Die (33834),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/4 Zauberflöte, Die (32468)/2 Zauberflöte, Die (33835),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/4 Zauberflöte, Die (32468)/3 Zauberflöte, Die (33836),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/4 Zauberflöte, Die (32468)/4 Zauberflöte, Die (33837),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/4 Zauberflöte, Die (32468)/5 Zauberflöte, Die (33838),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/4 Zauberflöte, Die (32468)/6 Zauberflöte, Die (33839)";"33834,33835,33836,33837,33838,33839";"/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/4 Zauberflöte, Die (32468)";"/Composizioni (52556)/Zauberflöte, Die (40206)";"";"1976-02-24";"1976-03-09";"24-02-1976 - 09-03-1976";"object_id_3358";"/Luoghi/Napoli (95281)";"/Edifici/Teatro San Carlo (95323)"
"32469";"[
    {
        ""Identificativo"": 9346,
        ""Nome"": ""Jean Claude Riber"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 9259,
        ""Nome"": ""Giuliana Barabaschi"",
        ""Ruolo"": ""Coreografo""
    },
    {
        ""Identificativo"": 8679,
        ""Nome"": ""Josef Svoboda"",
        ""Ruolo"": ""Scenografo""
    },
    {
        ""Identificativo"": 8839,
        ""Nome"": ""Jarmila Konečná-Ditrichová"",
        ""Ruolo"": ""Costumista""
    }
]";"[
    {
        ""identificativo"": 6441,
        ""Nome"": ""Teatro Regio, Torino"",
        ""Ruolo"": ""Realizzazione,Parrucche""
    },
    {
        ""identificativo"": 7167,
        ""Nome"": ""Pompei 2000, Roma"",
        ""Ruolo"": ""Calzature""
    },
    {
        ""identificativo"": 7161,
        ""Nome"": ""Rancati, Cornaredo (MI)"",
        ""Ruolo"": ""Attrezzeria""
    },
    {
        ""identificativo"": 28454,
        ""Nome"": ""L. Cantini & C., Roma"",
        ""Ruolo"": ""Sartoria""
    }
]";"/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/5 Turandot (32469)/1 Turandot (33840),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/5 Turandot (32469)/10 Turandot (33849),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/5 Turandot (32469)/11 Turandot (33850),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/5 Turandot (32469)/12 Turandot (33851),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/5 Turandot (32469)/13 Turandot (33852),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/5 Turandot (32469)/2 Turandot (33841),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/5 Turandot (32469)/3 Turandot (33842),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/5 Turandot (32469)/4 Turandot (33843),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/5 Turandot (32469)/5 Turandot (33844),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/5 Turandot (32469)/6 Turandot (33845),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/5 Turandot (32469)/7 Turandot (33846),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/5 Turandot (32469)/8 Turandot (33847),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/5 Turandot (32469)/9 Turandot (33848)";"33840,33849,33850,33851,33852,33841,33842,33843,33844,33845,33846,33847,33848";"/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/5 Turandot (32469)";"/Composizioni (52556)/Turandot (40257)";"";"1976-03-17";"1976-04-24";"17-03-1976 - 24-04-1976";"object_id_3365";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"32470";"[
    {
        ""Identificativo"": 5247,
        ""Nome"": ""Filippo Crivelli"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 10386,
        ""Nome"": ""Carlo Rapp"",
        ""Ruolo"": ""Scenografo""
    },
    {
        ""Identificativo"": 8996,
        ""Nome"": ""Sara Acquarone"",
        ""Ruolo"": ""Coreografo""
    }
]";"[
    {
        ""identificativo"": 6441,
        ""Nome"": ""Teatro Regio, Torino"",
        ""Ruolo"": ""Parrucche""
    },
    {
        ""identificativo"": 7166,
        ""Nome"": ""Tirelli, Roma"",
        ""Ruolo"": ""Sartoria""
    },
    {
        ""identificativo"": 7167,
        ""Nome"": ""Pompei 2000, Roma"",
        ""Ruolo"": ""Calzature""
    },
    {
        ""identificativo"": 7161,
        ""Nome"": ""Rancati, Cornaredo (MI)"",
        ""Ruolo"": ""Attrezzeria""
    }
]";"/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/6 Imperatore Jones, L’ (32470)/1 Imperatore Jones, L’ (37121),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/6 Imperatore Jones, L’ (32470)/2 Imperatore Jones, L’ (37122),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/6 Imperatore Jones, L’ (32470)/3 Imperatore Jones, L’ (37123),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/6 Imperatore Jones, L’ (32470)/4 Imperatore Jones, L’ (37124),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/6 Imperatore Jones, L’ (32470)/5 Imperatore Jones, L’ (37125),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/6 Imperatore Jones, L’ (32470)/6 Imperatore Jones, L’ (37126),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/6 Imperatore Jones, L’ (32470)/7 Imperatore Jones, L’ (37127)";"37121,37122,37123,37124,37125,37126,37127";"/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/6 Imperatore Jones, L’ (32470)";"/Composizioni (52556)/Imperatore Jones, L’ (42124)";"";"1976-04-04";"1976-04-20";"04-04-1976 - 20-04-1976";"object_id_3379";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"32471";"[
    {
        ""Identificativo"": 21073,
        ""Nome"": ""Carlo Maestrini"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 7220,
        ""Nome"": ""Eugenio Guglielminetti"",
        ""Ruolo"": ""Costumista,Scenografo""
    }
]";"[
    {
        ""identificativo"": 6441,
        ""Nome"": ""Teatro Regio, Torino"",
        ""Ruolo"": ""Parrucche""
    },
    {
        ""identificativo"": 26822,
        ""Nome"": ""Roberto Devalle"",
        ""Ruolo"": ""Costumista""
    },
    {
        ""identificativo"": 8418,
        ""Nome"": ""Pedrazzoli, Milano"",
        ""Ruolo"": ""Calzature""
    },
    {
        ""identificativo"": 7161,
        ""Nome"": ""Rancati, Cornaredo (MI)"",
        ""Ruolo"": ""Attrezzeria""
    }
]";"/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/7 Luisa Miller (32471)/1 Luisa Miller (33853),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/7 Luisa Miller (32471)/10 Luisa Miller (33862),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/7 Luisa Miller (32471)/2 Luisa Miller (33854),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/7 Luisa Miller (32471)/3 Luisa Miller (33855),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/7 Luisa Miller (32471)/4 Luisa Miller (33856),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/7 Luisa Miller (32471)/5 Luisa Miller (33857),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/7 Luisa Miller (32471)/6 Luisa Miller (33858),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/7 Luisa Miller (32471)/7 Luisa Miller (33859),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/7 Luisa Miller (32471)/8 Luisa Miller (33860),/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/7 Luisa Miller (32471)/9 Luisa Miller (33861)";"33853,33862,33854,33855,33856,33857,33858,33859,33860,33861";"/Cronologia (52555)/Stagione lirica 1975-1976 (32231)/7 Luisa Miller (32471)";"/Composizioni (52556)/Luisa Miller (40850)";"";"1976-05-05";"1976-05-25";"05-05-1976 - 25-05-1976";"object_id_3387";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"32472";"[
    {
        ""Identificativo"": 3753,
        ""Nome"": ""Maurice Béjart"",
        ""Ruolo"": ""Coreografo""
    },
    {
        ""Identificativo"": 10449,
        ""Nome"": ""Judith Gombar"",
        ""Ruolo"": ""Costumista""
    }
]";"[]";"/Cronologia (52555)/Spettacoli fuori stagione 1976 (32232)/4 Ce que l’amour me dit (32472)/1 Ce que l’amour me dit (37117),/Cronologia (52555)/Spettacoli fuori stagione 1976 (32232)/4 Ce que l’amour me dit (32472)/2 Ce que l’amour me dit (37118),/Cronologia (52555)/Spettacoli fuori stagione 1976 (32232)/4 Ce que l’amour me dit (32472)/3 Ce que l’amour me dit (37119)";"37117,37118,37119";"/Cronologia (52555)/Spettacoli fuori stagione 1976 (32232)/4 Ce que l’amour me dit (32472)";"/Composizioni (52556)/Ce que l’amour me dit (42187)";"";"1976-02-05";"1976-02-08";"05-02-1976 - 08-02-1976";"object_id_3399";"/Luoghi/Monte-Carlo (95282)";"/Edifici/Opéra de Monte-Carlo (95324)"
"32473";"[
    {
        ""Identificativo"": 7506,
        ""Nome"": ""Renzo Bussotti"",
        ""Ruolo"": ""Costumista,Scenografo""
    }
]";"[
    {
        ""identificativo"": 6441,
        ""Nome"": ""Teatro Regio, Torino"",
        ""Ruolo"": ""Parrucche""
    },
    {
        ""identificativo"": 10801,
        ""Nome"": ""Carlo Rubechini, Firenze"",
        ""Ruolo"": ""Attrezzeria""
    },
    {
        ""identificativo"": 8588,
        ""Nome"": ""Casa d’arte Cerratelli"",
        ""Ruolo"": ""Sartoria""
    },
    {
        ""identificativo"": 6424,
        ""Nome"": ""Teatro Comunale, Bologna"",
        ""Ruolo"": ""Realizzazione,Attrezzeria,Parrucche""
    },
    {
        ""identificativo"": 10521,
        ""Nome"": ""Calzature artistiche Sacchi, Firenze"",
        ""Ruolo"": ""Calzature""
    }
]";"/Cronologia (52555)/Attività scuola musica Stagione 1976-1977 (32233)/1 Petruška (32473)/1 Petruška (33863),/Cronologia (52555)/Attività scuola musica Stagione 1976-1977 (32233)/1 Petruška (32473)/10 Petruška (33872),/Cronologia (52555)/Attività scuola musica Stagione 1976-1977 (32233)/1 Petruška (32473)/2 Petruška (33864),/Cronologia (52555)/Attività scuola musica Stagione 1976-1977 (32233)/1 Petruška (32473)/3 Petruška (33865),/Cronologia (52555)/Attività scuola musica Stagione 1976-1977 (32233)/1 Petruška (32473)/4 Petruška (33866),/Cronologia (52555)/Attività scuola musica Stagione 1976-1977 (32233)/1 Petruška (32473)/5 Petruška (33867),/Cronologia (52555)/Attività scuola musica Stagione 1976-1977 (32233)/1 Petruška (32473)/6 Petruška (33868),/Cronologia (52555)/Attività scuola musica Stagione 1976-1977 (32233)/1 Petruška (32473)/7 Petruška (33869),/Cronologia (52555)/Attività scuola musica Stagione 1976-1977 (32233)/1 Petruška (32473)/8 Petruška (33870),/Cronologia (52555)/Attività scuola musica Stagione 1976-1977 (32233)/1 Petruška (32473)/9 Petruška (33871)";"33863,33872,33864,33865,33866,33867,33868,33869,33870,33871";"/Cronologia (52555)/Attività scuola musica Stagione 1976-1977 (32233)/1 Petruška (32473)";"/Composizioni (52556)/Petruška (41903)";"";"1976-12-17";"1977-03-26";"17-12-1976 - 26-03-1977";"object_id_3404";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"32474";"[
    {
        ""Identificativo"": 5247,
        ""Nome"": ""Filippo Crivelli"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 9259,
        ""Nome"": ""Giuliana Barabaschi"",
        ""Ruolo"": ""Coreografo""
    },
    {
        ""Identificativo"": 7446,
        ""Nome"": ""Franco Zeffirelli"",
        ""Ruolo"": ""Scenografo""
    },
    {
        ""Identificativo"": 9260,
        ""Nome"": ""Peter Hall"",
        ""Ruolo"": ""Costumista""
    }
]";"[
    {
        ""identificativo"": 6441,
        ""Nome"": ""Teatro Regio, Torino"",
        ""Ruolo"": ""Parrucche""
    },
    {
        ""identificativo"": 10521,
        ""Nome"": ""Calzature artistiche Sacchi, Firenze"",
        ""Ruolo"": ""Calzature""
    },
    {
        ""identificativo"": 7781,
        ""Nome"": ""Teatro Massimo, Palermo"",
        ""Ruolo"": ""Realizzazione""
    }
]";"/Cronologia (52555)/Stagione lirica 1976-1977 (32234)/1 Falstaff (32474)/1 Falstaff (33873),/Cronologia (52555)/Stagione lirica 1976-1977 (32234)/1 Falstaff (32474)/10 Falstaff (33882),/Cronologia (52555)/Stagione lirica 1976-1977 (32234)/1 Falstaff (32474)/11 Falstaff (33883),/Cronologia (52555)/Stagione lirica 1976-1977 (32234)/1 Falstaff (32474)/12 Falstaff (33884),/Cronologia (52555)/Stagione lirica 1976-1977 (32234)/1 Falstaff (32474)/13 Falstaff (33885),/Cronologia (52555)/Stagione lirica 1976-1977 (32234)/1 Falstaff (32474)/14 Falstaff (33886),/Cronologia (52555)/Stagione lirica 1976-1977 (32234)/1 Falstaff (32474)/2 Falstaff (33874),/Cronologia (52555)/Stagione lirica 1976-1977 (32234)/1 Falstaff (32474)/3 Falstaff (33875),/Cronologia (52555)/Stagione lirica 1976-1977 (32234)/1 Falstaff (32474)/4 Falstaff (33876),/Cronologia (52555)/Stagione lirica 1976-1977 (32234)/1 Falstaff (32474)/5 Falstaff (33877),/Cronologia (52555)/Stagione lirica 1976-1977 (32234)/1 Falstaff (32474)/6 Falstaff (33878),/Cronologia (52555)/Stagione lirica 1976-1977 (32234)/1 Falstaff (32474)/7 Falstaff (33879),/Cronologia (52555)/Stagione lirica 1976-1977 (32234)/1 Falstaff (32474)/8 Falstaff (33880),/Cronologia (52555)/Stagione lirica 1976-1977 (32234)/1 Falstaff (32474)/9 Falstaff (33881)";"33873,33882,33883,33884,33885,33886,33874,33875,33876,33877,33878,33879,33880,33881";"/Cronologia (52555)/Stagione lirica 1976-1977 (32234)/1 Falstaff (32474)";"/Composizioni (52556)/Falstaff (40398)";"";"1976-11-18";"1976-12-21";"18-11-1976 - 21-12-1976";"object_id_3416";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
