performance_id,composition_title,start_date,end_date,year,date_text,first_location,first_building,related_compositions,source_id
32475,Petruška,1976-12-17,1976-12-30,1976.0,17-12-1976 - 30-12-1976,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Petruška (42116),object_id_3431
32476,Maria Stuarda,1977-01-07,1977-01-23,1977.0,07-01-1977 - 23-01-1977,/Luoghi/Firenze (95283),/Edifici/Teatro Comunale (95325),/Composizioni (52556)/Maria Stuarda (40086),object_id_3440
32477,"Traviata, La",1977-05-17,1977-06-16,1977.0,17-05-1977 - 16-06-1977,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Traviata, La (40501)",object_id_3449
32478,Rigoletto,1977-09-18,1977-09-29,1977.0,18-09-1977 - 29-09-1977,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Rigoletto (42015),object_id_3465
32479,,1977-09-30,1977-10-02,1977.0,30-09-1977 - 02-10-1977,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_3472
32480,,1977-10-07,1977-10-11,1977.0,07-10-1977 - 11-10-1977,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_3476
32481,,1977-10-14,1977-10-16,1977.0,14-10-1977 - 16-10-1977,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_3480
32482,Onieghin,1977-10-21,1977-10-23,1977.0,21-10-1977 - 23-10-1977,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Onieghin (42504),object_id_3484
32483,"Sonnambula, La",1977-12-21,1977-12-21,1977.0,21-12-1977 - 21-12-1977,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Sonnambula, La (40025)",object_id_3489
32484,,1977-11-24,1977-12-30,1977.0,24-11-1977 - 30-12-1977,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_3497
32485,"Morte del cigno, La",1977-12-21,1978-01-15,1977.0,21-12-1977 - 15-01-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Morte del cigno, La (42763)",object_id_3511
32486,Elegia per giovani amanti,1978-01-20,1978-02-04,1978.0,20-01-1978 - 04-02-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Elegia per giovani amanti (42121),object_id_3519
32487,Tosca,1978-02-14,1978-03-19,1978.0,14-02-1978 - 19-03-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Tosca (40256),object_id_3528
32488,"Corregidor, Der",1978-03-08,1978-04-02,1978.0,08-03-1978 - 02-04-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Corregidor, Der (42122)",object_id_3542
32489,Don Giovanni ossia Il dissoluto punito,1978-03-31,1978-04-20,1978.0,31-03-1978 - 20-04-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Don Giovanni ossia Il dissoluto punito (40194),object_id_3549
32490,,1978-04-28,1978-05-26,1978.0,28-04-1978 - 26-05-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_3557
32491,"Barbiere di Siviglia, Il",1978-05-16,1978-06-13,1978.0,16-05-1978 - 13-06-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Barbiere di Siviglia, Il (40310)",object_id_3570
32492,Madama Butterfly,1978-09-22,1978-10-03,1978.0,22-09-1978 - 03-10-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Madama Butterfly (40248),object_id_3584
32493,,1978-10-06,1978-10-08,1978.0,06-10-1978 - 08-10-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_3591
32494,,1978-10-13,1978-10-15,1978.0,13-10-1978 - 15-10-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_3595
32495,,1978-10-20,1978-10-22,1978.0,20-10-1978 - 22-10-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_3599
32496,"Schiaccianoci, Lo",1978-10-27,1978-10-29,1978.0,27-10-1978 - 29-10-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Schiaccianoci, Lo (41908)",object_id_3603
32497,Boris Godunov,1978-11-23,1978-12-22,1978.0,23-11-1978 - 22-12-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Boris Godunov (40207),object_id_3608
32498,"Schiaccianoci, Lo",1978-10-27,1979-03-18,1978.0,27-10-1978 - 18-03-1979,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Schiaccianoci, Lo (41908)",object_id_3620
32499,,1978-12-21,1979-01-14,1978.0,21-12-1978 - 14-01-1979,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_3637
32500,Pelléas et Mélisande,1979-01-26,1979-02-10,1979.0,26-01-1979 - 10-02-1979,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Pelléas et Mélisande (40514),object_id_3646
32501,"Italiana in Algeri, L’",1979-02-23,1979-03-17,1979.0,23-02-1979 - 17-03-1979,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Italiana in Algeri, L’ (40378)",object_id_3655
32502,Simon Boccanegra,1979-04-03,1979-04-24,1979.0,03-04-1979 - 24-04-1979,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Simon Boccanegra (40636),object_id_3665
32503,Salome,1979-05-02,1979-05-26,1979.0,02-05-1979 - 26-05-1979,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Salome (42114),object_id_3676
32504,Lucia di Lammermoor,1979-05-25,1979-06-19,1979.0,25-05-1979 - 19-06-1979,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Lucia di Lammermoor (40083),object_id_3685
32505,"Bohème, La",1979-10-02,1979-10-14,1979.0,02-10-1979 - 14-10-1979,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Bohème, La (40142)",object_id_3699
32506,"Lago dei cigni, Il",1979-10-19,1979-10-25,1979.0,19-10-1979 - 25-10-1979,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Lago dei cigni, Il (41725)",object_id_3734
32507,Aida,1979-11-20,1979-12-23,1979.0,20-11-1979 - 23-12-1979,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Aida (40322),object_id_3742
32508,,1980-01-06,1980-01-13,1980.0,06-01-1980 - 13-01-1980,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_3755
32509,Don Pasquale,1980-01-22,1980-02-16,1980.0,22-01-1980 - 16-02-1980,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Don Pasquale (40075),object_id_3762
32510,"Sonnambula, La",1980-02-12,1980-03-04,1980.0,12-02-1980 - 04-03-1980,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Sonnambula, La (40025)",object_id_3774
32511,Werther,1980-03-11,1980-04-03,1980.0,11-03-1980 - 03-04-1980,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Werther (40169),object_id_3785
32512,Aleko,1980-04-08,1980-04-30,1980.0,08-04-1980 - 30-04-1980,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Aleko (42106),object_id_3796
32513,Adriana Lecouvreur,1980-05-15,1980-06-15,1980.0,15-05-1980 - 15-06-1980,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Adriana Lecouvreur (40062),object_id_3807
32514,"Elisir d’amore, L’",1980-09-23,1980-10-05,1980.0,23-09-1980 - 05-10-1980,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Elisir d’amore, L’ (40077)",object_id_3822
32515,"Bisbetica domata, La",1980-10-18,1980-10-24,1980.0,18-10-1980 - 24-10-1980,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Bisbetica domata, La (42033)",object_id_3836
32516,Eros - Thanatos,1980-10-25,1980-10-31,1980.0,25-10-1980 - 31-10-1980,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Eros - Thanatos (42148),object_id_3843
32517,Damira placata,1980-12-02,1980-12-04,1980.0,02-12-1980 - 04-12-1980,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Damira placata (42149),object_id_3851
32518,"Trovatore, Il",1980-11-27,1980-12-21,1980.0,27-11-1980 - 21-12-1980,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Trovatore, Il (40396)",object_id_3856
32519,Andrea Chénier,1980-12-19,1981-01-30,1980.0,19-12-1980 - 30-01-1981,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Andrea Chénier (40102),object_id_3866
32520,Sylvia,1981-01-16,1981-02-01,1981.0,16-01-1981 - 01-02-1981,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Sylvia (42101),object_id_3879
32521,"Matrimonio segreto, Il",1981-03-19,1981-04-12,1981.0,19-03-1981 - 12-04-1981,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Matrimonio segreto, Il (40067)",object_id_3898
32522,Semiramide,1981-04-24,1981-05-12,1981.0,24-04-1981 - 12-05-1981,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Semiramide (40391),object_id_3917
32523,"Fille du régiment, La",1981-05-22,1981-06-16,1981.0,22-05-1981 - 16-06-1981,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Fille du régiment, La (40079)",object_id_3926
32524,"Matrimonio segreto, Il",1981-10-28,1981-10-30,1981.0,28-10-1981 - 30-10-1981,/Luoghi/Lille (95284),/Edifici/Grand Théâtre (95326),"/Composizioni (52556)/Matrimonio segreto, Il (40067)",object_id_3948
32525,Coppelia,1981-10-08,1981-10-11,1981.0,08-10-1981 - 11-10-1981,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Coppelia (41850),object_id_3959
32526,"Schiaccianoci, Lo",1981-10-15,1981-10-18,1981.0,15-10-1981 - 18-10-1981,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Schiaccianoci, Lo (41908)",object_id_3964
32527,,1981-10-22,1981-10-25,1981.0,22-10-1981 - 25-10-1981,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_3969
32528,"Matrimonio segreto, Il",1981-10-23,1981-10-25,1981.0,23-10-1981 - 25-10-1981,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Matrimonio segreto, Il (40067)",object_id_3975
32529,,1982-02-18,1982-02-25,1982.0,18-02-1982 - 25-02-1982,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_3980
32530,Otello,1981-11-19,1981-12-23,1981.0,19-11-1981 - 23-12-1981,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Otello (40397),object_id_3986
32531,Anna Bolena,1981-12-15,1982-01-23,1981.0,15-12-1981 - 23-01-1982,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Anna Bolena (40070),object_id_3998
32532,Coppelia,1982-01-15,1982-01-31,1982.0,15-01-1982 - 31-01-1982,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Coppelia (41850),object_id_4009
32533,"Nozze di Figaro, Le",1982-03-16,1982-04-07,1982.0,16-03-1982 - 07-04-1982,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Nozze di Figaro, Le (40200)",object_id_4030
32534,"Dibuk, Il",1982-04-14,1982-05-02,1982.0,14-04-1982 - 02-05-1982,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Dibuk, Il (42100)",object_id_4041
32535,"Mondo della luna, Il",1982-04-29,1982-06-02,1982.0,29-04-1982 - 02-06-1982,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Mondo della luna, Il (40709)",object_id_4051
32536,,1982-05-18,1982-06-10,1982.0,18-05-1982 - 10-06-1982,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_4062
32537,"Orfeo, L’",1982-02-11,1982-02-14,1982.0,11-02-1982 - 14-02-1982,/Luoghi/Torino (95280),/Edifici/Teatro Alfieri (95327),"/Composizioni (52556)/Orfeo, L’ (40399)",object_id_4074
32538,"Grüne Tisch, Der",1982-03-18,1982-03-21,1982.0,18-03-1982 - 21-03-1982,/Luoghi/Torino (95280),/Edifici/Teatro Alfieri (95327),"/Composizioni (52556)/Grüne Tisch, Der (42158)",object_id_4079
32539,,1982-04-29,1982-04-30,1982.0,29-04-1982 - 30-04-1982,/Luoghi/Torino (95280),/Edifici/Teatro Alfieri (95327),,object_id_4085
32540,Souvenir de Florence,1982-06-03,1982-06-09,1982.0,03-06-1982 - 09-06-1982,/Luoghi/Torino (95280),/Edifici/Teatro Alfieri (95327),/Composizioni (52556)/Souvenir de Florence (42170),object_id_4088
32541,,1983-10-01,1983-10-01,1983.0,01-10-1983 - 01-10-1983,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_4094
32542,Parsifal,1982-11-23,1982-12-19,1982.0,23-11-1982 - 19-12-1982,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Parsifal (40755),object_id_4097
32543,Atomtod,1983-01-19,1983-02-03,1983.0,19-01-1983 - 03-02-1983,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Atomtod (42090),object_id_4119
32544,Madama Butterfly,1983-01-27,1983-04-16,1983.0,27-01-1983 - 16-04-1983,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Madama Butterfly (40248),object_id_4127
32545,"Entführung aus dem Serail, Die",1983-02-22,1983-03-13,1983.0,22-02-1983 - 13-03-1983,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Entführung aus dem Serail, Die (40195)",object_id_4141
32546,Evgenij Onegin,1983-03-29,1983-04-19,1983.0,29-03-1983 - 19-04-1983,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Evgenij Onegin (40052),object_id_4152
32547,Nabucco,1983-05-05,1983-06-01,1983.0,05-05-1983 - 01-06-1983,/Luoghi/Torino (95280),/Edifici/Teatrio Regio (95328),/Composizioni (52556)/Nabucco (42043),object_id_4162
32548,Lulu,1983-05-27,1983-06-14,1983.0,27-05-1983 - 14-06-1983,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Lulu (40027),object_id_4175
32549,Coppelia,1983-09-24,1983-10-02,1983.0,24-09-1983 - 02-10-1983,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Coppelia (41850),object_id_4185
32550,Excelsior,1983-10-08,1983-10-21,1983.0,08-10-1983 - 21-10-1983,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Excelsior (42018),object_id_4194
32551,,1983-10-22,1983-10-30,1983.0,22-10-1983 - 30-10-1983,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_4207
32552,Attila,1983-11-22,1983-12-20,1983.0,22-11-1983 - 20-12-1983,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Attila (40450),object_id_4217
32553,,1983-12-13,1983-12-22,1983.0,13-12-1983 - 22-12-1983,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_4229
32554,"Bohème, La",1984-01-17,1984-06-16,1984.0,17-01-1984 - 16-06-1984,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Bohème, La (40142)",object_id_4237
32555,Fidelio,1984-02-07,1984-03-04,1984.0,07-02-1984 - 04-03-1984,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Fidelio (40045),object_id_4252
32556,Thaïs,1984-03-06,1984-04-01,1984.0,06-03-1984 - 01-04-1984,/Luoghi/Roma (95285),/Edifici/Teatro dell'Opera (95329),/Composizioni (52556)/Thaïs (40168),object_id_4263
32557,"Ajo nell’imbarazzo o Don Gregorio, L’",1984-03-22,1984-04-28,1984.0,22-03-1984 - 28-04-1984,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Ajo nell’imbarazzo o Don Gregorio, L’ (40069)",object_id_4274
32558,Gargantua,1984-05-02,1984-05-15,1984.0,02-05-1984 - 15-05-1984,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Gargantua (42089),object_id_4285
32559,Così fan tutte ossia La scuola degli amanti,1984-05-25,1984-06-14,1984.0,25-05-1984 - 14-06-1984,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Così fan tutte ossia La scuola degli amanti (40193),object_id_4294
32560,"Due Foscari, I",1984-11-22,1984-12-22,1984.0,22-11-1984 - 22-12-1984,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Due Foscari, I (42086)",object_id_4314
32561,Maria d’Alessandria,1984-12-14,1985-01-06,1984.0,14-12-1984 - 06-01-1985,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Maria d’Alessandria (42087),object_id_4325
32562,Petruška,1985-01-09,1985-01-20,1985.0,09-01-1985 - 20-01-1985,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Petruška (41903),object_id_4333
32563,Manon Lescaut,1985-02-01,1985-03-09,1985.0,01-02-1985 - 09-03-1985,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Manon Lescaut (40252),object_id_4342
32564,Chovanščina,1985-02-26,1985-03-17,1985.0,26-02-1985 - 17-03-1985,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Chovanščina (40208),object_id_4355
32565,Tancredi,1985-03-26,1985-04-18,1985.0,26-03-1985 - 18-04-1985,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Tancredi (40410),object_id_4364
32566,Prodaná nevěsta,1985-04-19,1985-04-28,1985.0,19-04-1985 - 28-04-1985,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Prodaná nevěsta (42088),object_id_4375
32567,"Zauberflöte, Die",1985-05-21,1985-06-12,1985.0,21-05-1985 - 12-06-1985,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Zauberflöte, Die (40206)",object_id_4383
32568,Madama Butterfly,1985-06-02,1985-06-16,1985.0,02-06-1985 - 16-06-1985,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Madama Butterfly (40248),object_id_4393
32569,Dionysos,1985-06-26,1985-06-30,1985.0,26-06-1985 - 30-06-1985,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Dionysos (42099),object_id_4400
32570,Giselle,1985-09-26,1985-10-02,1985.0,26-09-1985 - 02-10-1985,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Giselle (42055),object_id_4408
32571,Elisabetta regina d’Inghilterra,1985-11-07,1985-11-26,1985.0,07-11-1985 - 26-11-1985,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Elisabetta regina d’Inghilterra (40372),object_id_4416
32572,"Rosenkavalier, Der",1985-12-03,1985-12-22,1985.0,03-12-1985 - 22-12-1985,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Rosenkavalier, Der (42073)",object_id_4426
32573,"Ballo in maschera, Un",1986-02-12,1986-03-16,1986.0,12-02-1986 - 16-03-1986,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Ballo in maschera, Un (40634)",object_id_4436
32574,"Idomeneo, re di Creta",1986-03-07,1986-03-26,1986.0,07-03-1986 - 26-03-1986,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Idomeneo, re di Creta (40197)",object_id_4449
32575,,1986-03-21,1986-04-06,1986.0,21-03-1986 - 06-04-1986,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_4458
32576,Turandot,1986-04-23,1986-05-31,1986.0,23-04-1986 - 31-05-1986,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Turandot (40257),object_id_4470
32577,,1986-05-27,1986-06-14,1986.0,27-05-1986 - 14-06-1986,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_4483
32578,Manon Lescaut,1986-06-12,1986-06-20,1986.0,12-06-1986 - 20-06-1986,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Manon Lescaut (40252),object_id_4492
32579,,1986-06-28,1986-06-29,1986.0,28-06-1986 - 29-06-1986,/Luoghi/New York (95286),,,object_id_4497
32580,"Rheingold, Das",1986-11-11,1986-11-30,1986.0,11-11-1986 - 30-11-1986,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Rheingold, Das (42022)",object_id_4502
32581,Ulisse,1986-12-09,1986-12-21,1986.0,09-12-1986 - 21-12-1986,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Ulisse (42070),object_id_4511
32582,"Gatto con gli stivali, Il",1987-01-07,1987-01-13,1987.0,07-01-1987 - 13-01-1987,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Gatto con gli stivali, Il (42071)",object_id_4519
32583,Aida,1987-02-10,1987-03-22,1987.0,10-02-1987 - 22-03-1987,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Aida (40322),object_id_4529
32584,Thème et variations,1987-03-03,1987-03-15,1987.0,03-03-1987 - 15-03-1987,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Thème et variations (42113),object_id_4545
32585,Tosca,1987-04-07,1987-05-09,1987.0,07-04-1987 - 09-05-1987,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Tosca (40256),object_id_4553
32586,"Ring des Nibelungen: Die Walküre, Der",1987-05-07,1987-05-24,1987.0,07-05-1987 - 24-05-1987,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Ring des Nibelungen: Die Walküre, Der (42072)",object_id_4566
32587,"Barbiere di Siviglia, Il",1987-06-05,1987-06-26,1987.0,05-06-1987 - 26-06-1987,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Barbiere di Siviglia, Il (40310)",object_id_4575
32588,Nabucco,1987-06-14,1987-06-25,1987.0,14-06-1987 - 25-06-1987,/Luoghi/Torino (95280),/Edifici/Teatrio Regio (95328),/Composizioni (52556)/Nabucco (42043),object_id_4585
32589,"Ring des Nibelungen: Siegfried, Der",1987-11-03,1987-11-26,1987.0,03-11-1987 - 26-11-1987,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Ring des Nibelungen: Siegfried, Der (40846)",object_id_4593
32590,Don Giovanni ossia Il dissoluto punito,1987-11-27,1987-12-22,1987.0,27-11-1987 - 22-12-1987,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Don Giovanni ossia Il dissoluto punito (40194),object_id_4602
32591,,1987-12-11,1987-12-23,1987.0,11-12-1987 - 23-12-1987,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_4614
32592,"Ring des Nibelungen: Götterdämmerung, Der",1988-01-29,1988-02-24,1988.0,29-01-1988 - 24-02-1988,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Ring des Nibelungen: Götterdämmerung, Der (41106)",object_id_4621
32593,Don Pasquale,1988-02-18,1988-03-13,1988.0,18-02-1988 - 13-03-1988,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Don Pasquale (40075),object_id_4630
32594,Carmen,1988-03-29,1988-04-29,1988.0,29-03-1988 - 29-04-1988,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Carmen (40033),object_id_4641
32595,"Traviata, La",1988-05-03,1988-06-18,1988.0,03-05-1988 - 18-06-1988,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Traviata, La (40501)",object_id_4654
32596,Riccardo III,1988-06-02,1988-06-19,1988.0,02-06-1988 - 19-06-1988,/Luoghi/Milano (95287),/Edifici/Teatro alla Scala (95330),/Composizioni (52556)/Riccardo III (42069),object_id_4671
32597,"Ring des Nibelungen: Die Walküre, Der",1988-09-28,1988-09-28,1988.0,28-09-1988 - 28-09-1988,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Ring des Nibelungen: Die Walküre, Der (42072)",object_id_4684
32598,"Ring des Nibelungen: Siegfried, Der",1988-09-30,1988-09-30,1988.0,30-09-1988 - 30-09-1988,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Ring des Nibelungen: Siegfried, Der (40846)",object_id_4686
32599,"Gioconda, La",1988-11-10,1988-12-13,1988.0,10-11-1988 - 13-12-1988,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Gioconda, La (40232)",object_id_4691
32600,"Elisir d’amore, L’",1988-12-09,1989-01-08,1988.0,09-12-1988 - 08-01-1989,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Elisir d’amore, L’ (40077)",object_id_4704
32601,,1989-01-12,1989-01-22,1989.0,12-01-1989 - 22-01-1989,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_4715
32602,Wozzeck,1989-02-14,1989-03-05,1989.0,14-02-1989 - 05-03-1989,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Wozzeck (40028),object_id_4726
32603,Manon,1989-04-26,1989-05-06,1989.0,26-04-1989 - 06-05-1989,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Manon (40164),object_id_4744
32604,Raymonda,1989-04-21,1989-05-07,1989.0,21-04-1989 - 07-05-1989,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Raymonda (41862),object_id_4751
32605,"Forza del destino, La",1989-05-26,1989-06-22,1989.0,26-05-1989 - 22-06-1989,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Forza del destino, La (40655)",object_id_4760
32606,Tosca,1989-06-06,1989-06-21,1989.0,06-06-1989 - 21-06-1989,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Tosca (40256),object_id_4772
